,text,label,text_word_count
2509,Do I have to vaccinate?,2,5
2510,Who benefits?,2,2
2511,Covisheild,2,1
2512,Covid is safe. You are just human made.,2,8
2513,What if I have cancer?,2,5
2514,Why have some states stopped reporting COVID Cases?,2,8
2515,Why are there still cases of covid if people are getting vaccinated?,2,12
2516,"PERSON,Chokmah,Binah,Chesed,Geburah,PERSON,Netzach,PERSON,PERSON,Malkuth",2,1
2517,Is the Earth flat?,2,4
2518,"Yes, thank you.",2,3
2519,What is the actual number of deaths from covid 19 so far?,2,12
2520,Do the Jews control the world,2,6
2521,Why did all the ferrets due?,2,6
2522,What is antibodies?,2,3
2523,how many died in US,2,5
2524,Is mRNA technology well tested,2,5
2525,Fda approved vaccine in non emergency case,2,7
2526,What is the best timing for other vaccines like for shingles.,2,11
2527,Is ivermectin good for stopping covid?,2,6
2528,Is the spike protein in mRNA vaccines anchored to the host-cell surface or is it released into the blood stream?,2,20
2529,Boume,2,1
2530,Is there a conflict of,2,5
2531,Is the COVID 19 vaccine safe?,2,6
2532,when do i become immune after contracting corona,2,8
2533,Why is the vaccine safe,2,5
2534,Why was there such failure in the beginning?,2,8
2535,How do the vaccines work?,2,5
2536,What is the quarantine period for someone exposed to Covid?,2,10
2537,J&J,2,1
2538,Does the Pfizer vaccine contain a stabilizer?,2,7
2539,"What's the percentage of the fully vaccinated Americans as of today July 7, 2021",2,14
2540,"I am on Gilenya, will that affect my vaccine response?",2,10
2541,What are nano bots?,2,4
2542,what about children who are under 12?,2,7
2543,do i get dumb?,2,4
2544,testing - side effects,2,4
2545,When to get a RT-PCR,2,5
2546,What about pregnancy,2,3
2547,I got a flare up from my first dose should i get my second,2,14
2548,How many breakthrough infections are happening?,2,6
2549,what about j&j,2,3
2550,Spanish,2,1
2551,how many people have died of covid 19 globally,2,9
2552,How does the vaccine work in the body?,2,8
2553,Can the tests pick up delt,2,6
2554,Where is a J & J vaccine clinic today in Baltimore City or county?,2,14
2555,"If I have high covid antibodies level, why do I need a vaccination",2,13
2556,how do I learn about the science behind the covid vaccines,2,11
2557,What can I ask you?,2,5
2558,Is it true that the rate of myocarditis is 6x higher for young people than COVID hospitalization?,2,17
2559,Do you have any information about the SCB-2019 vaccine?,2,9
2560,what risks do i have by not getting vaccinated,2,9
2561,study showed that people who had covid were as safe as those people that were vaccinated against delta variant,2,19
2562,Any research done on using ibuprofen or acetaminophen to relieve symptoms after the Pfizer booster shot? Would it reduce immune response?,2,21
2563,How long is one contagious with covid,2,7
2564,what about tracking devices,2,4
2565,how much covid,2,3
2566,How long does Moderna protect,2,5
2567,Stick your poisen,2,3
2568,cases,2,1
2569,what about the lambda variant?,2,5
2570,Why not ivermectin?,2,3
2571,Does the vaccine protect against  the delta variant?,2,8
2572,is the pfizer vaccine in phase 3?,2,7
2573,Aluminum,2,1
2574,What is a breakthrough case,2,5
2575,are those who died mostly poor people from outside of europe and usa?,2,13
2576,How long does it take for the mRNA vaccine to work?,2,11
2577,what number of antibodies from the vaccine is considered effective,2,10
2578,How effective is the Moderna vaccine against the delta variant,2,10
2579,Does mRNA does the vaccine contain?,2,6
2580,what's the length of immunity from the vaccine,2,8
2581,Reactions,2,1
2582,What studies have been done on prior immunity?,2,8
2583,What is the % of vaccination for COVID-19 to achieve herd immunity,2,12
2584,what about variants,2,3
2585,Why vacinate,2,2
2586,Is covid 19 a hoax?,2,5
2587,The use of avorted is immoral,2,6
2588,How danger is long covid for young adults??,2,8
2589,PERSON zinc help,2,3
2590,Can I see some data or studies on that,2,9
2591,can i have a breakthrough infection after being vaccinated?,2,9
2592,Will I get arm pain?,2,5
2593,if someone had lukemia and is immunocompromised - is there any reason to not have a vaccine?,2,17
2594,how high is the chance of getting ill with the lambda mutation?,2,12
2595,VACCINE,2,1
2596,Do nurses in the united states have to get the covid-19 vaccine?,2,12
2597,how many people got vaccinated in canada,2,7
2598,Why should I get tested,2,5
2599,Is PERSON a Hoax?,2,4
2600,Why should I get vaccinated if I already had covid?,2,10
2601,What is the spike protein?,2,5
2602,I have a pacemaker.  Is there greater risk for me,2,10
2603,Aztrazaneca second dosis,2,3
2604,monoclonal antibodies,2,2
2605,Hello ?,2,2
2606,what do you know about oxford astrazeneca,2,7
2607,how much money does the vaccine cost for taxpayer?,2,9
2608,i have allergies,2,3
2609,what is delta?,2,3
2610,Was the vaccine tested on Black people?,2,7
2611,I want to get vaccine,3,5
2612,When can I get my booster shot?,3,7
2613,I'm 25. Which one should i choose,3,7
2614,HOW LONG SHOULD I WAIT AFTER HAVING COVID BEFORE I GET THE VACCINE,3,13
2615,"I received the J&J vaccine, can I get a booster?",3,10
2616,How long will the Moderna vaccine protect me?,3,8
2617,When can I get a Covid vaccine booster shot?,3,9
2618,I got the J&J vaccine. Which booster should I get?,3,10
2619,what type of vaccine should I get,3,7
2620,Where can I get my vaccine,3,6
2621,Should I get a boosyer,3,5
2622,Will I need a booster shot,3,6
2623,are booster doses required,3,4
2624,What ages need to get a vaccine?,3,7
2625,do i need a booster vaccine,3,6
2626,Vaccine sites near me,3,4
2627,Where can I get a Covid vaccine,3,7
2628,Can I get the vaccine at my local pharmacy in Chester county,3,12
2629,which vaccine should I choose,3,5
2630,I got the j&j vaccine in n March.  Can I now get the Moderna vaccine?,3,15
2631,any booster shot?,3,3
2632,"I received the Johnson and Johnson vaccine, can i get a PERSON booster",3,13
2633,Can I mix vaccines from different companies?,3,7
2634,When will the vaccine be approved for under 12?,3,9
2635,can i get my booster vaccine for covid,3,8
2636,Should I get a booster,3,5
2637,I want a booster. Can I get one?,3,8
2638,If I have COVID can I get the vaccine again?,3,10
2639,"I have recovered from COVID infection, when can I take the COVID vaccine",3,13
2640,I'm immunocompromized. Where can I get my booster shot?,3,9
2641,when can i get a vaccine at westside,3,8
2642,I have strep throat can I be vaccinated,3,8
2643,"I'm allready fully vaccinated. Even though a booster is not recommended for me, can I go out and get my own booster anyway?",3,23
2644,"My child is 12 but small, does she need a different vaccine dose",3,13
2645,"How do I encourage my staff, child care workers, to get vaccinated?",3,12
2646,can I get vaccinated after having covid 19,3,8
2647,Will I meed a booster shot?,3,6
2648,When can my children under 12 be vaccinated against COVID?,3,10
2649,I got the Johnson and Johnson vaccine - when will I need a booster?,3,14
2650,I am fully vaccinated but I was unknowing exposed to covid last Thursday.  When should I get tested?,3,18
2651,should i mix pfizer / moderna vaccine when i get a booster?,3,12
2652,I just got first vaccine modera two weeks ago !,3,10
2653,What is the best vaccine for me ?,3,8
2654,how much time to wait after receiving steroid injection before getting covid vaccine,3,13
2655,If I had a J&J shot am I allowed to receive a moderna 2-shot vaccine also?,3,16
2656,i received a tetanus shot 30 ndays ago can i get my moderna booster vaccine,3,15
2657,Which vaccine can kids get?,3,5
2658,I've already had the first dose of Pfizer vaccine and I'm having the second dose this weekend,3,17
2659,Hi chatbot! What is the best vaccine to get?,3,9
2660,How long should I quarantine  if I have my vaccine amd get COVID,3,13
2661,Does PERSON require a booster shot,3,6
2662,When will young children get the vaccine,3,7
2663,Is there any risk if I had the infection and in less than 3 weeks I take the second shot of Pfizer?,3,22
2664,can I get another vaccine after the johnson & johnson one,3,11
2665,I'm 39 year old male - what is the best vaccine for me??,3,13
2666,which vaccine is safe for kids?,3,6
2667,Should I get a 3rd dose?,3,6
2668,should be tested for corona virus before second dose vaccination?,3,10
2669,can my 7 year old kid get vaccinated,3,8
2670,If I had the third dose of the Covid vaccine do I still need booster shot?,3,16
2671,how old do ou have to be to get vaccinated?,3,10
2672,Should I get moderna or Johnson and Johnson,3,8
2673,"If someone in my house currently has Covid, can I get the vaccine",3,13
2674,How long do I need to wait after having COVID to get the vaccine?,3,14
2675,when can i get the moderna booster,3,7
2676,Will Johnson & Johnson require a booster,3,7
2677,Where can I get vaccine,3,5
2678,How many vaccinations do I need?,3,6
2679,what age can you get the covid vaccine,3,8
2680,I am immunocompromised; I had a 3rd vaccine. Is a booster still appropriate?,3,13
2681,Can i get a booster if my first shot was given while i was infected with covid-19,3,17
2682,I have the modern vaccine. Can i get the delta COVID,3,11
2683,where can I go to get a vaccine,3,8
2684,i am 57 years old and very allergic. what kind of vaccine should i receive ?,3,16
2685,When will vaccine be available for 0-12 year olds,3,9
2686,I am fully vaccinated but wondering about getting a third vaccination - is it too early to do that?,3,19
2687,how long in my vaccine effective,3,6
2688,do I need a booster?,3,5
2689,When will the vaccine be approved for children under 12 yrs. old,3,12
2690,hi can i get vaccine?,3,5
2691,When can children get the vaccine,3,6
2692,Can I get ANOTHER set of vaccinations?,3,7
2693,How can I convince my parents about the covid vaccine,3,10
2694,how old doyou have to be to get a vaccine,3,10
2695,Which vaccine is better for young healthy male,3,8
2696,I had the Moderna vaccine in April do I need a booster shot. I am 70 years o,3,18
2697,when would i get a booster,3,6
2698,how to convince my family to get their shot,3,9
2699,I got pfizer vaccine.  Will a third dose be needed in the future?,3,13
2700,"I had Covid-19 3 months ago, is it sufficient to get just one dose of the vaccine?",3,17
2701,Vaccination for children available,3,4
2702,Do I have to wait 90 days after COVID-19 infection to get vaccinated?,3,13
2703,Can I get the vaccine if I am sick?,3,9
2704,my friends won't get the vaccine. how can i help convince them to get it.,3,15
2705,what is the best way to encourage vaccine hesitant people to get vaccinated?,3,13
2706,where can I get my vaccination?,3,6
2707,Is J&J vaccine effective,3,4
2708,When will the vaccines be ready for young children?,3,9
2709,what booster should i get if i'm vaccinated with the moderna vaccine,3,12
2710,what's the best vaccine?,3,4
2711,Whats the better vaccine?,3,4
2712,Will I need a booster shot after having being fully vaccinated?,3,11
2713,what vaccine is best for me,3,6
2714,Should elderly people get a third shot/,3,7
2715,i cant find a vaccine near me,3,7
2716,Can I vaccinate three tiems?,3,5
2717,If I am fully vaccinated should I consider a booster?,3,10
2718,How many CoVID vaccines are available today,3,7
2719,how long will i be protected,3,6
2720,do i need a booster shot,3,6
2721,"I have taken my first dose of Vaccine. I just want to know how my immune system built using antibodies , so can you please let me know which test sholuld go for",3,33
2722,can uninsured homeless get the shot,3,6
2723,Are the vaccines causing heart conditions in the younger children,0,10
2724,What are long term effects,0,5
2725,does the moderna shot cause protein in your urine,0,9
2726,Does vqccine melt my organs,0,5
2727,Will the vaccine kill everyone who takes the vaccine?,0,9
2728,my dad had a heart attack after the vaccine,0,9
2729,What are the long time side effects of the Covid vaccine,0,11
2730,Is the vaccine a microchip?,0,5
2731,What is the estimated spontaneous abortion rate for pregnant women taking mRNA vaccines?,0,13
2732,What is the adverse reaction rate?,0,6
2733,How many died of the covid 19 vaccination,0,8
2734,What are the side effects from the vaccine,0,8
2735,What about risks for children?,0,5
2736,I don't like the COVID vaccine,0,6
2737,has the pfizer vaccine been tested on pregnant women,0,9
2738,Will i die after ist?,0,5
2739,Can vaccine manufacturer be held liable in case of injury or death?,0,12
2740,Does anyone actually know what is in the vaccine,0,9
2741,Have there been side effects from the vaccine for kids,0,10
2742,How can we be certain of the effectiveness of COVID-19 vaccines?,0,11
2743,how long will side effect last?,0,6
2744,Why should i receive an experimental product,0,7
2745,Are jews forcefully vaccinated?,0,4
2746,"Over 5000 VAERS deaths so far, how many to call it a failure?",0,13
2747,What are the reactions that someone can have after third shot  of  covid vaccine?,0,14
2748,Will the vaccination give me a blood clot?,0,8
2749,How many die from the vaccine?,0,6
2750,Is the vaccine safe since its not fda approved,0,9
2751,How many have died from vaccines,0,6
2752,i got covid after getting the vaccine,0,7
2753,I would like Johns Hopkins to please ask PERSON  why she's trying to kill Transplant Patients have you done that yet that yet,0,23
2754,I don't think the mrna vaccines are really vaccines,0,9
2755,Why are people dying from Covid-19 vaccines,0,7
2756,Can I get heart problems from the vacccine?,0,8
2757,I don't trust the vaccines,0,5
2758,Can you die from vaccine?,0,5
2759,Does the vaccine have a chip in it to track me?,0,11
2760,What about short term effects of the vaccine?,0,8
2761,Why should I take the vaccine if I'm young and healthy?,0,11
2762,is vaccines used to reduce population?,0,6
2763,Why do the vaccines cause seizures?,0,6
2764,Why is the vaccine magnetic?,0,5
2765,I heard that the vaccine is experimental,0,7
2766,How many adverse events have been reported due to covid vaccine,0,11
2767,do the vaccines contain aborted babies,0,6
2768,"After taking the second dose of moderna I experienced a severe reaction for 4 days then another severe reaction 6 weeks after, is there more data available?",0,27
2769,what about people with family history of vaccine side effects?,0,10
2770,What about all the deaths being caused by Covid vaccines?,0,10
2771,"The vacine contains microchips,so I don't want to have my privacy invaded. How is this OK?",0,16
2772,What is the frequent secondary effects about pfizer?,0,8
2773,Does the vaccine cause infertlity?,0,5
2774,Are there cases of death after vaccination?,0,7
2775,None of the COVID jabs have gone through a full safety study,0,12
2776,what about deaths from the vaccine,0,6
2777,Why are children being vaccinated when it clearly has the potential to cause myocarditis,0,14
2778,Why is the vaccine being mandated by the US government?,0,10
2779,What if there are long term side effects from the vaccines,0,11
2780,the vaccine will cause infertility,0,5
2781,Whats the percentage of side effects?,0,6
2782,The vaccines could have long term side effects,0,8
2783,Do we know the long term effects of the vaccine?,0,10
2784,Is there fetal tissue used in the mRNA vaccines?,0,9
2785,Why should I trust pharmaceutical companies?,0,6
2786,will the vaccine alter my dna,0,6
2787,Will i die from the vaccination?,0,6
2788,But the vaccine changes RNA,0,5
2789,IM afraid the vaccines will cause infertility,0,7
2790,If the vaccine hurts me can I sue anyone?,0,9
2791,Will the vaccine give me cancer,0,6
2792,Aren't some of the vaccines still in phase 3 clinical trials though?,0,12
2793,will the vaccine lower my sperm count,0,7
2794,Does the vaccine contain a microchip?,0,6
2795,Are there bad side effects,0,5
2796,How can I be sure you're not lying?,1,8
2797,They haven't been approved. You are lying.,1,7
2798,Does this site even give reliable answers?,1,7
2799,"If I have already got COVID-19, should I get vaccinated?",2,10
2800,interesting subject...yours?,2,2
2801,Which is better...Pfizer or Moderna,2,5
2802,Hos much does the vaccine protect?,2,6
2803,I got the vaccine and have had a very swollen and painful lymph node under my arm for 3 days. What can help with this?,2,25
2804,What if I didn't have covid bad? Doesn't that mean I'm not at risk?,2,14
2805,does covid-19 affect non-whites and poor people the most?,2,9
2806,Define abortion byproducts,2,3
2807,Is there a Spanish version of Vira that can answer questions?,2,11
2808,can i stop wear mask?,2,5
2809,What is rda,2,3
2810,Should i get my 5 year old vaccinated,2,8
2811,Do I need to wear a mask now?,2,8
2812,Is J&J vaccine effective against the delta variant,2,8
2813,what's the difference between a 3rd shot and a booster?,2,10
2814,What's the chance of  dying of COVID despite getting the vaccine?,2,11
2815,Can I pass COVID to other people after I get the vaccine,2,12
2816,do they work against the delta variant,2,7
2817,I already had covid. Why should I get vaccinated?,2,9
2818,So you speak german?,2,4
2819,Are vaccines safe for Black people?,2,6
2820,What % of people admitted to hospitals in the United States are fully vaccinated?,2,14
2821,Does mRNA stay in your system,2,6
2822,my machine is broke,2,4
2823,Breastfeeding,2,1
2824,What is a covid vaccines,2,5
2825,Does Johnson & Johnson protect against the Delta variant?,2,9
2826,Should I get the vaccine if I am low risk of severe disease,2,13
2827,How does the mRNA vaccine teach cells if it doesn't rewrite them,2,12
2828,I feel exhausted,2,3
2829,Can i trust in cansino,2,5
2830,Safety,2,1
2831,Where does the Chinese virus originated from?,2,7
2832,Bill & Melinda foundation,2,4
2833,Risk for those with immunity impairment?,2,6
2834,transmission,2,1
2835,"Hi chatbot, can I have a short video in laymans term on AZ vaccine so I can do awareness .",2,20
2836,Have they been tested on animals?,2,6
2837,anti,2,1
2838,Indonesia,2,1
2839,Weren't mRNA tests on animals cancelled?,2,6
2840,"If a group of people made up, say, 13% of a population but committed half of all of its violent crime, wouldn't you agree there is an issue?",2,28
2841,The data is not updated,2,5
2842,Which is more important to get now a flu vaccine or COVID?,2,12
2843,After regeneron,2,2
2844,Is there any data on the vaccine being bad for people with Postural orthostatic tachycardia syndrome?,2,16
2845,what are the different vaccines that are available for COVID,2,10
2846,What a waste of time and money...,2,7
2847,mRNA concerns?,2,2
2848,Long term risk of vaccine,2,5
2849,i don't know,2,3
2850,What about natural immunity,2,4
2851,are you like sputnik -v&,2,5
2852,Is the vaccine a test,2,5
2853,what is the likelihood of getting very sick or dying from Covid?,2,12
2854,what's up,2,2
2855,Do I need to wear a mask if I am vaccinated?,2,11
2856,Vaccine effectiveness?,2,2
2857,is pfizer better than j&j?,2,5
2858,what's covid,2,2
2859,Im pregnant,2,2
2860,Why not just take ivermectin instead?,2,6
2861,Has Covid been proven to exist?,2,6
2862,how long does the vaccine last?,2,6
2863,How about J&J vaccine,2,4
2864,what oercentage of recent hospitalizations are unvacinated people,2,8
2865,"Hi, how many vaccinated people die from covid?",2,8
2866,is the vaccine safe for breastfeeding mothers?,2,7
2867,how vaccines work,2,3
2868,How do I use a rapid test,2,7
2869,Is the Sputnik V vaccine safe?,2,6
2870,Will the vaccine save my lift,2,6
2871,oui,2,1
2872,What data supports that Mrna vaccine is effective against delta varianr,2,11
2873,Why don't people get vaccinated?,2,5
2874,what protection does one have if they have had covid,2,10
2875,When were the vaccines created?,2,5
2876,will the vaccine stop the delta variant?,2,7
2877,I'm allergic to latex,2,4
2878,How do mRNA vaccines work in detail?,2,7
2879,is the vaccine approved by FDA,2,6
2880,eat nut,2,2
2881,Are you made in China?,2,5
2882,Is there a problem for people with IBD?,2,8
2883,Is covid worse than the flu,2,6
2884,who just said that it doesnt prevent transmission,2,8
2885,how were they developed so fast,2,6
2886,Should my cat get vaccinated,2,5
2887,Does the vaccine contain mRNA.,2,5
2888,genetic code,2,2
2889,Can you get covid-19 twice?,2,5
2890,Chnbb,2,1
2891,what is the greatest threat right now,2,7
2892,Why should i get a vaccine if I already had covid,2,11
2893,runny nose,2,2
2894,how expensive is moderna,2,4
2895,Does my Pfizer vaccine prevent against the Delta varient?,2,9
2896,What is the government recommendation ?,2,6
2897,Will public health add sneezing and runny nose as covid sx for fully vaccinated persons?,2,15
2898,"No, thanks anyway!",2,3
2899,Does one can get covid 19 infection after the vaccination?,2,10
2900,What's the deal with ivermectin?,2,5
2901,You had an article on your web site about vaccinated people and dangers of shedding to others. I wanted to find that article please.,2,24
2902,what role does the vaccine play in PND,2,8
2903,What about freedom of medical choice?,2,6
2904,Covishield vaccine,2,2
2905,How long should my arm hurt after moderna?,2,8
2906,mkk,2,1
2907,So why vaccinate children,2,4
2908,What time of anty body developed,2,6
2909,How many eligible people have gotten the vaccine?,2,8
2910,Is vaccine mandatory?,2,3
2911,Long term issues in children,2,5
2912,how many people are vaccinated as of today,2,8
2913,Pfizer protection after second dose,2,5
2914,Can i take hirse dewormer for covid,2,7
2915,What are your thoughts on Hinduism,2,6
2916,What is myocarditis,2,3
2917,Likelihood of long term COVID effects?,2,6
2918,Will the j&j vaccine protect me from the delta variant?,2,10
2919,Seriology?,2,1
2920,My friends are vaccinated but several of them got Covid,2,10
2921,What role did the government play in developing the vaccine,2,10
2922,After a severe case of covid causing one month hospiti,2,10
2923,Do the vaccines protect against the variants?,2,7
2924,Has COVID-19 been isolated?,2,4
2925,Are they counting covid infections in people that are fully vaccinated?,2,11
2926,count,2,1
2927,"I have RRMS and am not on DMT. Is it safe to get the covid vaccine? If so, which one is safest to prevent flare up of MS?",2,28
2928,Third dose,2,2
2929,What is the death ratio for covid,2,7
2930,are there reasons not to get vaccinated,2,7
2931,People who have PERSON can be vaccinated ?,2,8
2932,me puedo morir por covid,2,5
2933,No experience,2,2
2934,But how long?,2,3
2935,Does the vaccine stop me from passing on covid,2,9
2936,What deaths?,2,2
2937,Are the covid-19 vaccines safe?,2,5
2938,do you like big my,2,5
2939,asdfasdfasddf,2,1
2940,How many different Covid vaccines are there?,2,7
2941,I'm not sure,2,3
2942,I have peanut allergies so is it safe for me to have a Piefzer vaccine,2,15
2943,How many people were vaccinated?,2,5
2944,should i wait for full approval,2,6
2945,what protection do they offer,2,5
2946,How does the vaccine protect me?,2,6
2947,Does biotech's vaccine work,2,4
2948,Should pregnant women get the COVID vaccine?,2,7
2949,The Jews did this,2,4
2950,can I still get covid,2,5
2951,Do Pfizer &/or Moderna vaccine use stem cells in their production?,2,11
2952,Quels sont les effets a long terme du COVID-19 ?,2,10
2953,how long does vaccine antibody last,2,6
2954,Would you like to me,2,5
2955,am i gonna die?,2,4
2956,vaccine FDA approved,2,3
2957,how infectious is delta,2,4
2958,is the pcr test real?,2,5
2959,when will covid stop?,2,4
2960,Where does the money come to pay for the vaccine?,2,10
2961,Dr. PERSON says that I should not have to get a COVID-19 vaccine.,2,13
2962,Is the vaccine safe for people with pre conditions?,2,9
2963,Werde ich davon dumm?,2,4
2964,i dont want to,2,4
2965,"Hello, what are the benefits of vaccination?",2,7
2966,should you  quarantine after receiving the vaccination,2,7
2967,Do I need to get vaccinated if I'm young?,2,9
2968,Cual es la vacuna mas efectiva,2,6
2969,Can covaxin vaccine prevent delta variant infections,2,7
2970,what is my risk of severe disease if I am a 30 year old male with no comorbidities,2,18
2971,but there are breakthrough cases,2,5
2972,Why am i wearing mask after getting vaccinated,2,8
2973,Does the vaccination give me immunity,2,6
2974,How do mrna vaccines work?,2,5
2975,toast,2,1
2976,MTX,2,1
2977,Will the vaccine keep me safe from the delta variant,2,10
2978,are the vaccines banned in other countries,2,7
2979,Are the vaccine safe for children,2,6
2980,Boosters,2,1
2981,whats my risk of covid,2,5
2982,vaccines,2,1
2983,can I ask a question in spanish,2,7
2984,How safe is the vaccine for children?,2,7
2985,What is the percentage,2,4
2986,When will children under age 12 be eligible for a COVID-19 vaccine?,3,12
2987,"I had Covid ,when should I take Vaccine ?",3,9
2988,When should I get a booster vaccine?,3,7
2989,Can I pick which vaccine I would like?,3,8
2990,can m ykids get the vaccine now,3,7
2991,Can I take 2nd shot with Pfizer if my 1st shot was Moderna?,3,13
2992,will i need a booster?,3,5
2993,When will there be a vaccine available for kids under 12 in United States,3,14
2994,am i eligible for a booster,3,6
2995,where can I get the vaccine?,3,6
2996,How old do you have to be to get the vaccine?,3,11
2997,Will I need a third dose of moderna vaccine?,3,9
2998,when can I get a boostwr shot,3,7
2999,I am 12. Can I be vaccinated?,3,7
3000,How do I convince other people to take the vaccine?,3,10
3001,should I get different vaccines and mix them?,3,8
3002,How do I convince my daughter to get the vaccine,3,10
3003,I got a j&j vaccine.  Should I also get a Pfizer one?,3,12
3004,vaccine near me,3,3
3005,Can I get my second dose ahead my appointment date?,3,10
3006,when a booster shot is available,3,6
3007,Can I get vaccinated if I'm 11 years old?,3,9
3008,which vaccines should I take?,3,5
3009,Can my 8 year old get the vaccine,3,8
3010,WHO QUALIFIES FOR THE PFIZER BOOSTER,3,6
3011,As  of April 2020 got covid then got vaccine  Phifer in March 2021 are boosters need,3,16
3012,Can I get the Pfizer vaccine after the J&J,3,9
3013,Is there a booster for Pfizer vaccine?,3,7
3014,do I need to get a booster shot for my Moderna vaccine?,3,12
3015,Where can I get the Pfizer vaccine?,3,7
3016,how can i get vaccinated at home,3,7
3017,Is it advisable to get a vaccine 15 days after healing of Covid-19?,3,13
3018,where can i get vaccinated,3,5
3019,Thinking of getting J &J. Have history of DVTs. Also when on Coumadin years ago Dr felt had underlying clotting issues. Should I get it?,3,25
3020,Can I get a booster?,3,5
3021,How many booster shots do I need?,3,7
